feature_index,mean_clean_activation,mean_blur_activation,mean_blur_minus_clean,standardized_change,direction_consistency,mean_change_correct_correct,mean_change_correct_wrong,failure_group_difference,pearson_delta_margin,pearson_pvalue,pearson_qvalue,affine_scale,affine_intercept
23830,7.634716982744178e-07,4.848047178618762e-08,-7.149912448767282e-07,-0.001603987889157213,0.0002,-1.0278770332661225e-06,0.0,1.0278770332661225e-06,0.027352241799235344,0.05311659350991249,0.657765914108947,-2.890921450671158e-06,7.634718599547341e-07
23831,0.0,4.843311650412423e-07,4.843311103286396e-07,0.004843311103286396,0.0004,6.962782208574936e-07,0.0,-6.962782208574936e-07,0.002479763003066182,0.8608406186103821,0.9988109640621736,0.0,0.0
23832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23837,0.0,6.524373073967136e-08,6.524372508920351e-08,0.0006524372508920351,0.0002,9.3794895406063e-08,0.0,-9.3794895406063e-08,-0.002584979170933366,0.8550043106079102,0.9988109640621736,0.0,0.0
23838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23849,1.47409767520671e-07,0.0,-1.47409764394979e-07,-0.0010101530385171664,0.0002,-2.119174240533539e-07,0.0,2.119174240533539e-07,-0.0238740723580122,0.09141730517148972,0.8274700918773632,0.0,1.47409764394979e-07
23850,3.1950256350089094e-08,0.0,-3.195025399804763e-08,-0.0003195025399804763,0.0002,-4.593193736468493e-08,0.0,4.593193736468493e-08,-0.010481896810233593,0.458680659532547,0.9988109640621736,0.0,3.195025755076131e-08
23851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23856,0.0,1.6438897775143992e-06,1.6438897318948875e-06,0.016438897318948875,0.0002,2.3632687771169003e-06,0.0,-2.3632687771169003e-06,0.005278595723211765,0.7090280652046204,0.9988109640621736,0.0,0.0
23857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23861,3.1404470910831375e-08,4.151535885674613e-07,3.8374909649974143e-07,0.0038374909649974143,0.0002,5.516806709238153e-07,0.0,-5.516806709238153e-07,-0.007831994444131851,0.5797981023788452,0.9988109640621736,-6.958975973248016e-08,3.140450033356501e-08
23862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
